total_load_kwh,total_pv_kwh,pv_curtailed_kwh,pv_used_kwh,energy_not_served_kwh,self_sufficiency_percent,pv_utilization_percent,throughput_charge_kwh,throughput_discharge_kwh,estimated_full_cycles,loss_of_load_hours,max_contiguous_lol_hours,diag_pv_points,diag_load_points,diag_pv_step_seconds,diag_load_step_seconds,diag_target_freq,diag_target_step_hours,diag_pv_mean_before,diag_pv_mean_after,diag_load_mean_before,diag_load_mean_after,diag_interp,capacity_kwh,power_kw
71473.5,65481.1,88.03,65393.07,7093.74,90.0,100.0,22965.69,21952.38,5.38,2489,44,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,7.148232611174459,8.13724597256219,linear,2050,30.0
71473.5,65481.1,88.03,65393.07,7074.54,90.0,100.0,22965.69,21971.58,5.25,2488,44,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,7.148232611174459,8.13724597256219,linear,2100,30.0
71473.5,65481.1,88.03,65393.07,7055.34,90.0,100.0,22965.69,21990.78,5.13,2458,44,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,7.148232611174459,8.13724597256219,linear,2150,30.0
71473.5,65481.1,88.03,65393.07,7036.14,90.0,100.0,22965.69,22009.98,5.01,2455,44,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,7.148232611174459,8.13724597256219,linear,2200,30.0
71473.5,65481.1,88.03,65393.07,7016.94,90.0,100.0,22965.69,22029.18,4.9,2449,44,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,7.148232611174459,8.13724597256219,linear,2250,30.0
71473.5,65481.1,88.03,65393.07,6997.74,90.0,100.0,22965.69,22048.38,4.79,2445,44,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,7.148232611174459,8.13724597256219,linear,2300,30.0
71473.5,65481.1,88.03,65393.07,6978.54,90.0,100.0,22965.69,22067.58,4.69,2443,44,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,7.148232611174459,8.13724597256219,linear,2350,30.0
71473.5,65481.1,88.03,65393.07,6959.34,90.0,100.0,22965.69,22086.78,4.59,2441,44,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,7.148232611174459,8.13724597256219,linear,2400,30.0
71473.5,65481.1,88.03,65393.07,6940.14,90.0,100.0,22965.69,22105.98,4.5,2430,44,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,7.148232611174459,8.13724597256219,linear,2450,30.0
71473.5,65481.1,88.03,65393.07,6920.94,90.0,100.0,22965.69,22125.18,4.41,2410,44,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,7.148232611174459,8.13724597256219,linear,2500,30.0
