"PVWatts Hourly PV Performance Data"
"Requested Location","33027, USA"
"Location","Lat, Lng: 25.97, -80.34"
"Latitude (DD)","25.97"
"Longitude (DD)","-80.34"
"Elevation (m)","3"
"DC System Size (kW)","194.4"
"Module Type","Premium"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","7"
"Array Azimuth (deg)","127.12"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1"
"Inverter Efficiency (%)","97"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","Yes (0.7)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"2","10","4","0","0","21","4.3","0.14","0","21","0","0"
"2","10","5","0","0","21","4.3","0.14","0","21","0","0"
"2","10","6","0","0","21","4.6","0.14","0","21","0","0"
"2","10","7","331","31","21","5.2","0.14","113.527","22.5","14073.886","12782.982"
"2","10","8","683","63","22","5.6","0.14","378.803","27.006","61345.501","58856.824"
"2","10","9","826","77","23","5.6","0.14","602.974","31.081","99036.576","95592.877"
"2","10","10","873","94","23","5.6","0.14","757.258","33.201","122548.63","118509.18"
"2","10","11","26","288","23","5.6","0.14","319.507","27.254","50284.285","48075.878"
"2","10","12","0","160","24","5.6","0.14","164.138","26.181","25238.05","23664.268"
"2","10","13","312","347","24","5.6","0.14","605.442","32.133","95983.99","92617.638"
"2","10","14","317","297","23","5.8","0.14","518.587","29.809","83155.288","80113.991"
"2","10","15","0","147","23","5.9","0.14","150.028","24.934","23499.737","21970"
"2","10","16","685","74","22","5.8","0.14","289.183","25.639","43654.392","41613.974"
"2","10","17","403","42","22","5.4","0.14","73.895","22.838","8365.876","7219.603"
"2","10","18","0","0","22","4.9","0.14","0","22","0","0"
"2","10","19","0","0","22","4.5","0.14","0","22","0","0"
"2","10","20","0","0","22","4.3","0.14","0","22","0","0"
"2","10","21","0","0","21","4.1","0.14","0","21","0","0"
"2","10","22","0","0","21","4.1","0.14","0","21","0","0"
"2","10","23","0","0","21","4.2","0.14","0","21","0","0"
"2","11","0","0","0","21","4.1","0.14","0","21","0","0"
"2","11","1","0","0","21","3.9","0.14","0","21","0","0"
"2","11","2","0","0","21","3.7","0.14","0","21","0","0"
"2","11","3","0","0","21","3.5","0.14","0","21","0","0"
"2","11","4","0","0","21","3.4","0.14","0","21","0","0"
"2","11","5","0","0","21","3.4","0.14","0","21","0","0"
"2","11","6","0","0","21","3.6","0.14","0","21","0","0"
"2","11","7","271","36","22","4.3","0.14","106.801","23.601","13550.384","12272.745"
"2","11","8","631","76","23","4.8","0.14","373.304","28.45","60165.126","57706.357"
"2","11","9","109","221","23","4.8","0.14","304.543","27.49","48865.715","46693.252"
"2","11","10","855","106","24","4.5","0.14","762.189","35.782","122075.223","118047.768"
"2","11","11","80","346","24","4.1","0.14","429.766","30.96","67421.844","64779.203"
"2","11","12","158","385","24","4","0.14","536.573","32.835","84080.348","81015.612"
"2","11","13","865","127","25","3.8","0.14","810.963","38.911","127520.66","123355.229"
"2","11","14","119","316","24","3.8","0.14","404.047","30.85","63703.88","61155.445"
"2","11","15","769","106","24","4","0.14","504.076","32.346","81413.486","78416.323"
"2","11","16","639","85","23","4","0.14","287.663","27.57","43342.146","41309.64"
"2","11","17","348","48","23","3.7","0.14","75.662","24.113","8943.953","7783.032"
"2","11","18","0","0","22","3.6","0.14","0","22","0","0"
"2","11","19","0","0","22","3.8","0.14","0","22","0","0"
"2","11","20","0","0","22","3.9","0.14","0","22","0","0"
"2","11","21","0","0","22","3.8","0.14","0","22","0","0"
"2","11","22","0","0","22","3.7","0.14","0","22","0","0"
"2","11","23","0","0","22","3.7","0.14","0","22","0","0"
"2","12","0","0","0","22","3.8","0.14","0","22","0","0"
"2","12","1","0","0","22","3.9","0.14","0","22","0","0"
"2","12","2","0","0","21","3.8","0.14","0","21","0","0"
"2","12","3","0","0","21","3.6","0.14","0","21","0","0"
"2","12","4","0","0","21","3.3","0.14","0","21","0","0"
"2","12","5","0","0","21","3.1","0.14","0","21","0","0"
"2","12","6","0","0","21","3.1","0.14","0","21","0","0"
"2","12","7","274","37","22","3.7","0.14","109.189","23.792","14008.951","12719.693"
"2","12","8","619","78","23","4.4","0.14","372.143","28.728","59967.889","57514.118"
"2","12","9","760","100","24","4.4","0.14","592.971","33.252","96393.792","93017.056"
"2","12","10","821","118","25","4.1","0.14","752.673","37.289","119754.907","115786.244"
"2","12","11","852","129","25","4.1","0.14","845.797","38.853","133131.154","128823.563"
"2","12","12","861","133","26","4.1","0.14","864.388","40.169","135110.167","130752.431"
"2","12","13","832","142","26","4.2","0.14","803.67","39.008","126205.933","122073.814"
"2","12","14","793","137","26","4.2","0.14","679.29","36.983","107779.961","104114.721"
"2","12","15","721","123","26","4.1","0.14","498.954","34.142","79975.317","77014.595"
"2","12","16","582","99","25","3.9","0.14","285.433","29.614","42931.393","40909.294"
"2","12","17","298","53","24","3.6","0.14","76.874","25.176","9419.185","8246.223"
"2","12","18","0","0","23","3.3","0.14","0","23","0","0"
"2","12","19","0","0","23","3","0.14","0","23","0","0"
"2","12","20","0","0","23","2.9","0.14","0","23","0","0"
"2","12","21","0","0","22","2.8","0.14","0","22","0","0"
"2","12","22","0","0","22","2.8","0.14","0","22","0","0"
"2","12","23","0","0","22","2.8","0.14","0","22","0","0"
"2","13","0","0","0","22","3","0.14","0","22","0","0"
"2","13","1","0","0","22","3.1","0.14","0","22","0","0"
"2","13","2","0","0","22","3.1","0.14","0","22","0","0"
"2","13","3","0","0","22","3.3","0.14","0","22","0","0"
"2","13","4","0","0","22","3.4","0.14","0","22","0","0"
"2","13","5","0","0","22","3.6","0.14","0","22","0","0"
"2","13","6","0","0","23","4.1","0.14","0","23","0","0"
"2","13","7","224","40","23","4.8","0.14","102.08","24.449","13341.681","12069.33"
"2","13","8","604","80","24","5.3","0.14","369.574","29.067","59521.972","57079.499"
"2","13","9","778","92","25","5.6","0.14","596.594","33.001","97115.403","93720.383"
"2","13","10","844","106","26","5.8","0.14","759.746","35.994","121522.092","117508.653"
"2","13","11","883","111","26","6","0.14","852.677","36.999","135238.849","130877.853"
"2","13","12","890","117","26","6.1","0.14","872.8","37.143","138062.718","133630.17"
"2","13","13","266","365","26","6.3","0.14","590.669","33.329","92980.766","89690.51"
"2","13","14","828","120","26","6.3","0.14","687.935","34.599","110223.622","106496.465"
"2","13","15","762","108","26","6","0.14","506.989","32.518","81901.229","78891.708"
"2","13","16","635","87","25","5.4","0.14","291.836","28.863","43937.435","41889.845"
"2","13","17","353","49","24","4.4","0.14","79.431","25.059","9424.923","8251.815"
"2","13","18","0","0","24","3.6","0.14","0","24","0","0"
"2","13","19","0","0","24","3.2","0.14","0","24","0","0"
"2","13","20","0","0","23","3","0.14","0","23","0","0"
"2","13","21","0","0","23","2.9","0.14","0","23","0","0"
"2","13","22","0","0","23","2.9","0.14","0","23","0","0"
"2","13","23","0","0","23","3","0.14","0","23","0","0"
"2","14","0","0","0","23","3.1","0.14","0","23","0","0"
"2","14","1","0","0","23","3","0.14","0","23","0","0"
"2","14","2","0","0","23","2.8","0.14","0","23","0","0"
"2","14","3","0","0","23","2.5","0.14","0","23","0","0"
"2","14","4","0","0","23","2.1","0.14","0","23","0","0"
"2","14","5","0","0","23","1.4","0.14","0","23","0","0"
"2","14","6","0","0","23","0.7","0.14","0","23","0","0"
"2","14","7","323","34","23","0.3","0.14","118.045","26.989","15074.41","13758.155"
"2","14","8","94","131","24","1","0.14","187.866","29.42","29516.651","27834.456"
"2","14","9","0","144","25","2.4","0.14","148.894","28.178","23044.219","21526.024"
"2","14","10","352","284","26","3.4","0.14","577.066","36.415","90669.889","87438.187"
"2","14","11","879","106","26","4.1","0.14","847.014","39.874","132881.705","128580.434"
"2","14","12","882","112","27","4.6","0.14","863.81","40.222","135048.556","130692.381"
"2","14","13","827","135","26","4.8","0.14","797.893","37.913","125781.571","121660.205"
"2","14","14","343","299","26","4.8","0.14","542.172","34.039","85626.796","82522.876"
"2","14","15","195","244","25","4.4","0.14","350.034","30.453","55672.56","53327.624"
"2","14","16","333","133","24","3.5","0.14","241.693","28.193","37079.69","35205.863"
"2","14","17","348","48","24","2.6","0.14","78.73","25.39","9324.376","8153.816"
"2","14","18","0","0","23","1.9","0.14","0","23","0","0"
"2","14","19","0","0","23","1.9","0.14","0","23","0","0"
"2","14","20","0","0","22","2.7","0.14","0","22","0","0"
"2","14","21","0","0","21","3.8","0.14","0","21","0","0"
"2","14","22","0","0","20","4.3","0.14","0","20","0","0"
"2","14","23","0","0","20","5","0.14","0","20","0","0"
"2","15","0","0","0","20","5.8","0.14","0","20","0","0"
"2","15","1","0","0","19","6.5","0.14","0","19","0","0"
"2","15","2","0","0","19","6.8","0.14","0","19","0","0"
"2","15","3","0","0","19","6.3","0.14","0","19","0","0"
"2","15","4","0","0","19","5.5","0.14","0","19","0","0"
"2","15","5","0","0","20","4.8","0.14","0","20","0","0"
"2","15","6","0","0","20","4.5","0.14","0","20","0","0"
"2","15","7","0","2","20","4.4","0.14","2.041","20.031","252.656","0"
"2","15","8","0","9","21","4.3","0.14","9.19","21.145","1305.227","337.858"
"2","15","9","0","132","22","4.1","0.14","136.152","24.204","21330.836","19856.055"
"2","15","10","0","54","22","3.8","0.14","55.217","22.931","8286.237","7141.982"
"2","15","11","3","185","23","3.2","0.14","192.789","26.564","29821.819","28131.892"
"2","15","12","0","96","22","3.5","0.14","98.254","23.73","14932.552","13619.891"
"2","15","13","0","141","22","4","0.14","144.396","24.361","22262.497","20764.11"
"2","15","14","0","160","22","4","0.14","163.656","24.68","25460.24","23880.828"
"2","15","15","0","128","21","3.8","0.14","130.724","23.21","20482.138","19028.862"
"2","15","16","52","146","21","3.5","0.14","164.258","23.895","25987.534","24394.761"
"2","15","17","6","53","20","3.1","0.14","53.814","21.005","8044.756","6906.619"
"2","15","18","0","0","20","2.9","0.14","0","20","0","0"
"2","15","19","0","0","20","2.9","0.14","0","20","0","0"
"2","15","20","0","0","19","2.7","0.14","0","19","0","0"
"2","15","21","0","0","19","2.1","0.14","0","19","0","0"
"2","15","22","0","0","19","1.5","0.14","0","19","0","0"
"2","15","23","0","0","19","1.5","0.14","0","19","0","0"
"2","16","0","0","0","19","2","0.14","0","19","0","0"
"2","16","1","0","0","19","2.8","0.14","0","19","0","0"
"2","16","2","0","0","19","3.4","0.14","0","19","0","0"
"2","16","3","0","0","19","3.2","0.14","0","19","0","0"
"2","16","4","0","0","19","2.9","0.14","0","19","0","0"
"2","16","5","0","0","19","3","0.14","0","19","0","0"
"2","16","6","0","0","19","3.3","0.14","0","19","0","0"
"2","16","7","2","38","19","3.8","0.14","40.558","19.677","5844.257","4761.877"
"2","16","8","340","117","19","4.3","0.14","292.976","23.586","47915.79","45767.396"
"2","16","9","260","223","19","4.6","0.14","412.515","25.25","67619.106","64971.467"
"2","16","10","517","234","19","4.5","0.14","656","29.105","106568.389","102933.849"
"2","16","11","545","270","20","4.6","0.14","751.053","31.441","120444.168","116458.041"
"2","16","12","623","262","20","5.3","0.14","809.732","31.321","129892.084","125666.564"
"2","16","13","523","283","21","6.3","0.14","714.691","29.903","115020.824","111172.115"
"2","16","14","492","254","21","7.5","0.14","601.14","27.628","97771.53","94359.885"
"2","16","15","768","117","21","8.4","0.14","525.62","26.331","87015.528","83876.42"
"2","16","16","672","88","20","8.7","0.14","310.043","22.943","48010.891","45860.087"
"2","16","17","205","58","19","8.3","0.14","76.291","19.706","10195.99","9003.345"
"2","16","18","0","0","18","7.9","0.14","0","18","0","0"
"2","16","19","0","0","17","7.7","0.14","0","17","0","0"
"2","16","20","0","0","16","7.6","0.14","0","16","0","0"
"2","16","21","0","0","15","7.5","0.14","0","15","0","0"
"2","16","22","0","0","15","7.6","0.14","0","15","0","0"
"2","16","23","0","0","14","7.3","0.14","0","14","0","0"
"2","17","0","0","0","14","6.9","0.14","0","14","0","0"
"2","17","1","0","0","13","6.5","0.14","0","13","0","0"
"2","17","2","0","0","13","6.3","0.14","0","13","0","0"
"2","17","3","0","0","12","6.6","0.14","0","12","0","0"
"2","17","4","0","0","11","7.4","0.14","0","11","0","0"
"2","17","5","0","0","10","7.8","0.14","0","10","0","0"
"2","17","6","0","0","10","7.7","0.14","0","10","0","0"
"2","17","7","494","34","10","7.8","0.14","159.972","11.643","22037.395","20544.711"
"2","17","8","810","62","10","7.9","0.14","450.972","14.706","77231.34","74340.145"
"2","17","9","933","75","11","7.5","0.14","684.475","18.518","117686.837","113770.576"
"2","17","10","983","87","12","7","0.14","853.932","21.892","143893.723","139313.428"
"2","17","11","1011","92","13","6.5","0.14","952.521","24.635","158079.738","153139.996"
"2","17","12","1019","94","13","6","0.14","969.73","25.534","160086.581","155095.99"
"2","17","13","1006","94","14","5.5","0.14","905.308","26.404","149176.188","144462.046"
"2","17","14","978","90","14","5","0.14","769.819","25.213","127909.921","123734.625"
"2","17","15","923","81","15","4.6","0.14","574.194","23.767","96370.828","92994.674"
"2","17","16","817","67","14","3.9","0.14","340.077","19.469","53233.422","50950.289"
"2","17","17","564","42","13","3.2","0.14","97.252","14.451","11083.383","9868.253"
"2","17","18","0","0","12","2.9","0.14","0","12","0","0"
"2","17","19","0","0","12","2.9","0.14","0","12","0","0"
"2","17","20","0","0","12","2.9","0.14","0","12","0","0"
"2","17","21","0","0","12","3","0.14","0","12","0","0"
"2","17","22","0","0","12","3.2","0.14","0","12","0","0"
"2","17","23","0","0","12","3.4","0.14","0","12","0","0"
"2","18","0","0","0","12","3.7","0.14","0","12","0","0"
"2","18","1","0","0","12","4","0.14","0","12","0","0"
"2","18","2","0","0","12","4.1","0.14","0","12","0","0"
"2","18","3","0","0","12","4.3","0.14","0","12","0","0"
"2","18","4","0","0","12","4.2","0.14","0","12","0","0"
"2","18","5","0","0","13","4","0.14","0","13","0","0"
"2","18","6","0","0","13","4","0.14","0","13","0","0"
"2","18","7","391","39","15","4.4","0.14","142.251","17.152","19525.289","18096.257"
"2","18","8","712","73","16","4.9","0.14","421.188","22.082","70194.215","67481.328"
"2","18","9","847","89","17","5.5","0.14","650.085","25.828","108712.959","105024.079"
"2","18","10","909","101","18","5.8","0.14","815.663","28.739","133983.302","129654.119"
"2","18","11","937","109","19","5.7","0.14","911.789","31.163","147678.869","143002.666"
"2","18","12","72","376","19","5.6","0.14","453.518","25.052","72507.809","69736.299"
"2","18","13","20","286","20","5.4","0.14","309.611","24.22","49090.127","46911.978"
"2","18","14","392","292","20","5.3","0.14","572.652","27.984","92638.69","89357.102"
"2","18","15","77","243","19","5.1","0.14","288.015","23.089","46598.754","44483.731"
"2","18","16","18","138","19","4.8","0.14","145.933","21.148","23344.816","21819.005"
"2","18","17","0","48","18","4.2","0.14","48.567","18.771","7363.1","6242.236"
"2","18","18","0","0","18","3.8","0.14","0","18","0","0"
"2","18","19","0","0","18","3.8","0.14","0","18","0","0"
"2","18","20","0","0","18","3.7","0.14","0","18","0","0"
"2","18","21","0","0","19","3.6","0.14","0","19","0","0"
"2","18","22","0","0","19","3.5","0.14","0","19","0","0"
"2","18","23","0","0","19","3.4","0.14","0","19","0","0"
"2","19","0","0","0","19","3.2","0.14","0","19","0","0"
"2","19","1","0","0","19","3.2","0.14","0","19","0","0"
"2","19","2","0","0","19","3.2","0.14","0","19","0","0"
"2","19","3","0","0","19","3.2","0.14","0","19","0","0"
"2","19","4","0","0","19","3.1","0.14","0","19","0","0"
"2","19","5","0","0","19","3","0.14","0","19","0","0"
"2","19","6","0","0","19","3","0.14","0","19","0","0"
"2","19","7","417","37","20","3.3","0.14","147.406","22.628","19859.091","18421.601"
"2","19","8","716","68","21","3.7","0.14","418.509","28.137","68270.964","65606.808"
"2","19","9","827","87","22","3.6","0.14","637.914","33.176","103792.57","100228.363"
"2","19","10","863","108","22","3.5","0.14","793.229","36.17","126670.237","122526.354"
"2","19","11","103","372","23","3.2","0.14","478.819","31.889","74983.873","72149.625"
"2","19","12","883","128","23","3","0.14","895.828","40.409","139768.607","135292.835"
"2","19","13","2","170","23","2.9","0.14","175.778","26.415","27065.451","25445.366"
"2","19","14","802","137","22","2.8","0.14","701.984","36.125","111632.266","107869.416"
"2","19","15","231","249","22","2.6","0.14","376.907","29.783","60273.791","57812.268"
"2","19","16","614","97","22","2.1","0.14","305.202","28.697","46548.253","44434.51"
"2","19","17","347","56","21","1.5","0.14","90.17","23.019","11176.752","9959.256"
"2","19","18","0","0","21","1.3","0.14","0","21","0","0"
"2","19","19","0","0","21","1.2","0.14","0","21","0","0"
"2","19","20","0","0","21","1.2","0.14","0","21","0","0"
"2","19","21","0","0","21","1.2","0.14","0","21","0","0"
"2","19","22","0","0","21","1.2","0.14","0","21","0","0"
"2","19","23","0","0","21","1.1","0.14","0","21","0","0"
"2","20","0","0","0","20","0.9","0.14","0","20","0","0"
"2","20","1","0","0","20","0.8","0.14","0","20","0","0"
"2","20","2","0","0","20","0.7","0.14","0","20","0","0"
"2","20","3","0","0","20","0.8","0.14","0","20","0","0"
"2","20","4","0","0","19","1","0.14","0","19","0","0"
"2","20","5","0","0","19","1.4","0.14","0","19","0","0"
"2","20","6","0","0","19","2.1","0.14","0","19","0","0"
"2","20","7","335","42","20","2.8","0.14","134.038","22.612","18355.414","16956.025"
"2","20","8","650","79","21","2.8","0.14","403.071","28.958","65517.308","62922.925"
"2","20","9","787","98","22","2.3","0.14","626.875","35.702","100910.606","97419.423"
"2","20","10","847","114","23","1.9","0.14","790.348","41.78","123491.193","119427.86"
"2","20","11","880","122","23","1.5","0.14","883.655","45.924","135244.04","130882.912"
"2","20","12","892","124","24","1.2","0.14","902.369","49.158","136112.555","131729.42"
"2","20","13","322","366","24","1.2","0.14","642.673","41.803","98106.114","94685.992"
"2","20","14","140","336","24","1.4","0.14","442.746","35.664","68598.654","65926.195"
"2","20","15","405","218","24","1.7","0.14","440.209","34.874","69683.779","66983.825"
"2","20","16","0","122","23","1.9","0.14","123.947","25.923","19382.066","17956.663"
"2","20","17","382","54","22","1.9","0.14","93.395","23.898","11373.145","10150.673"
"2","20","18","0","0","22","2","0.14","0","22","0","0"
"2","20","19","0","0","21","1.8","0.14","0","21","0","0"
"2","20","20","0","0","21","1.5","0.14","0","21","0","0"
"2","20","21","0","0","21","1.4","0.14","0","21","0","0"
"2","20","22","0","0","21","1.5","0.14","0","21","0","0"
"2","20","23","0","0","21","1.8","0.14","0","21","0","0"
"2","21","0","0","0","21","2","0.14","0","21","0","0"
"2","21","1","0","0","21","2.1","0.14","0","21","0","0"
"2","21","2","0","0","21","2.1","0.14","0","21","0","0"
"2","21","3","0","0","21","2.1","0.14","0","21","0","0"
"2","21","4","0","0","21","1.9","0.14","0","21","0","0"
"2","21","5","0","0","21","1.9","0.14","0","21","0","0"
"2","21","6","0","0","21","2","0.14","0","21","0","0"
"2","21","7","379","38","22","2.3","0.14","141.561","25.024","19177.152","17756.941"
"2","21","8","712","66","23","2.5","0.14","419.003","31.729","67562.352","64916.151"
"2","21","9","829","83","24","2.6","0.14","639.658","37.245","102469.34","98938.661"
"2","21","10","877","100","24","2.7","0.14","799.093","40.297","125640.946","121523.143"
"2","21","11","149","385","24","2.7","0.14","536.17","34.858","83344.913","80298.812"
"2","21","12","90","386","25","2.7","0.14","480.163","34.705","74153.518","71340.31"
"2","21","13","885","122","25","2.7","0.14","849.779","42.392","131684.765","127413.823"
"2","21","14","742","166","25","2.8","0.14","695.107","38.962","109141.024","105441.298"
"2","21","15","805","100","24","3","0.14","539.415","34.447","86764.105","83631.367"
"2","21","16","700","80","24","3.2","0.14","320.501","29.762","48660.352","46493.093"
"2","21","17","459","48","23","3.3","0.14","96.667","24.48","11267.344","10047.553"
"2","21","18","0","0","22","3.4","0.14","0","22","0","0"
"2","21","19","0","0","22","3.4","0.14","0","22","0","0"
"2","21","20","0","0","22","3.3","0.14","0","22","0","0"
"2","21","21","0","0","22","3.2","0.14","0","22","0","0"
"2","21","22","0","0","22","3.2","0.14","0","22","0","0"
"2","21","23","0","0","22","3.2","0.14","0","22","0","0"
"2","22","0","0","0","22","3.1","0.14","0","22","0","0"
"2","22","1","0","0","21","3.1","0.14","0","21","0","0"
"2","22","2","0","0","21","3.3","0.14","0","21","0","0"
"2","22","3","0","0","21","3.4","0.14","0","21","0","0"
"2","22","4","0","0","22","3.5","0.14","0","22","0","0"
"2","22","5","0","0","22","3.5","0.14","0","22","0","0"
"2","22","6","0","0","22","3.4","0.14","0","22","0","0"
"2","22","7","404","39","23","3.7","0.14","149.932","25.531","20393.559","18942.527"
"2","22","8","701","68","24","3.8","0.14","418.09","31.037","67642.854","64994.614"
"2","22","9","827","83","24","3.7","0.14","641.279","35.078","103549.456","99991.409"
"2","22","10","53","299","25","3.7","0.14","357.943","31.139","55962.643","53610.357"
"2","22","11","18","281","25","3.9","0.14","305.754","30.079","47375.005","45240.314"
"2","22","12","63","378","25","4.1","0.14","448.485","32.256","69686.423","66986.402"
"2","22","13","162","394","25","4.2","0.14","541.352","33.663","84495.036","81419.793"
"2","22","14","895","93","25","4.3","0.14","729.863","36.639","116074.771","112199.357"
"2","22","15","841","84","25","4.2","0.14","544.733","33.779","87925.694","84763.525"
"2","22","16","737","69","25","4","0.14","324.618","30.161","49185.848","47005.273"
"2","22","17","497","43","24","3.6","0.14","96.965","25.389","10970.81","9758.532"
"2","22","18","0","0","23","3.3","0.14","0","23","0","0"
"2","22","19","0","0","23","3.4","0.14","0","23","0","0"
"2","22","20","0","0","23","3.6","0.14","0","23","0","0"
"2","22","21","0","0","23","3.8","0.14","0","23","0","0"
"2","22","22","0","0","23","3.9","0.14","0","23","0","0"
"2","22","23","0","0","23","3.9","0.14","0","23","0","0"
"2","23","0","0","0","22","3.8","0.14","0","22","0","0"
"2","23","1","0","0","22","3.7","0.14","0","22","0","0"
"2","23","2","0","0","22","3.6","0.14","0","22","0","0"
"2","23","3","0","0","22","3.6","0.14","0","22","0","0"
"2","23","4","0","0","22","3.7","0.14","0","22","0","0"
"2","23","5","0","0","22","3.6","0.14","0","22","0","0"
"2","23","6","0","0","22","3.9","0.14","0","22","0","0"
"2","23","7","388","42","23","4.5","0.14","150.383","25.271","20670.558","19212.507"
"2","23","8","684","74","24","4.9","0.14","420.391","30.083","68312.498","65647.29"
"2","23","9","809","91","25","4.8","0.14","641.303","34.5","103704.492","100142.517"
"2","23","10","863","106","25","4.6","0.14","803.478","37.252","127689.785","123520.068"
"2","23","11","885","116","26","4.5","0.14","889.482","39.79","139313.969","134849.716"
"2","23","12","197","401","26","4.5","0.14","592.746","35.108","92155.265","88885.926"
"2","23","13","846","139","26","4.6","0.14","842.276","38.891","132105.111","127823.518"
"2","23","14","104","337","26","4.8","0.14","418.791","32.175","65526.289","62931.678"
"2","23","15","34","228","26","4.6","0.14","250.47","29.786","39186.672","37259.458"
"2","23","16","607","101","25","4.1","0.14","312.742","29.922","47765.425","45620.842"
"2","23","17","357","58","24","3.3","0.14","96.428","25.54","11947.111","10710.096"
"2","23","18","0","0","24","2.8","0.14","0","24","0","0"
"2","23","19","0","0","24","2.8","0.14","0","24","0","0"
"2","23","20","0","0","23","2.9","0.14","0","23","0","0"
"2","23","21","0","0","23","3","0.14","0","23","0","0"
"2","23","22","0","0","23","3.1","0.14","0","23","0","0"
"2","23","23","0","0","23","3.1","0.14","0","23","0","0"
"2","24","0","0","0","23","3.1","0.14","0","23","0","0"
"2","24","1","0","0","22","3","0.14","0","22","0","0"
"2","24","2","0","0","22","2.9","0.14","0","22","0","0"
"2","24","3","0","0","22","2.7","0.14","0","22","0","0"
"2","24","4","0","0","22","2.5","0.14","0","22","0","0"
"2","24","5","0","0","22","2.5","0.14","0","22","0","0"
"2","24","6","0","0","22","2.6","0.14","0","22","0","0"
"2","24","7","384","43","23","2.9","0.14","151.697","25.924","20933.74","19469.021"
"2","24","8","697","72","24","2.9","0.14","426.874","32.292","68881.655","66202.026"
"2","24","9","825","87","25","2.7","0.14","650.417","38.222","103734.432","100171.699"
"2","24","10","857","111","26","2.7","0.14","806.058","42.453","125544.133","121428.783"
"2","24","11","885","120","27","2.6","0.14","897.168","45.669","137352.939","132938.375"
"2","24","12","893","124","27","2.6","0.14","915.207","46.064","139627.517","135155.32"
"2","24","13","872","128","27","2.5","0.14","853.656","45.108","130802.43","126553.844"
"2","24","14","837","123","27","2.4","0.14","724.926","42.662","112459.968","108676.146"
"2","24","15","771","112","27","2.3","0.14","540.155","38.834","85322.25","82226.046"
"2","24","16","80","162","26","2","0.14","191.195","30.384","29596.917","27912.689"
"2","24","17","390","56","25","1.8","0.14","99.611","27.074","12112.098","10870.902"
"2","24","18","0","0","25","2","0.14","0","25","0","0"
"2","24","19","0","0","24","2","0.14","0","24","0","0"
"2","24","20","0","0","24","1.9","0.14","0","24","0","0"
"2","24","21","0","0","23","1.8","0.14","0","23","0","0"
"2","24","22","0","0","23","1.6","0.14","0","23","0","0"
"2","24","23","0","0","23","1.3","0.14","0","23","0","0"
"2","25","0","0","0","23","1","0.14","0","23","0","0"
"2","25","1","0","0","23","1.1","0.14","0","23","0","0"
"2","25","2","0","0","23","1.2","0.14","0","23","0","0"
"2","25","3","0","0","23","1.3","0.14","0","23","0","0"
"2","25","4","0","0","23","1.6","0.14","0","23","0","0"
"2","25","5","0","0","23","1.8","0.14","0","23","0","0"
"2","25","6","0","0","23","2","0.14","0","23","0","0"
"2","25","7","384","45","24","2.6","0.14","155.09","27.155","21449.274","19971.492"
"2","25","8","0","119","25","3.2","0.14","124.039","27.307","19302.088","17878.712"
"2","25","9","777","103","26","3.6","0.14","638.931","37.196","102145.304","98622.836"
"2","25","10","843","114","26","4.2","0.14","801.234","38.917","126424.956","122287.287"
"2","25","11","243","389","27","4.6","0.14","623.991","36.463","96917.877","93527.862"
"2","25","12","44","363","27","4.9","0.14","416.398","33.044","64277.158","61714.198"
"2","25","13","72","376","27","5.1","0.14","447.563","33.345","69334.668","66643.56"
"2","25","14","239","342","27","5.1","0.14","521.651","34.425","81718.72","78713.823"
"2","25","15","729","127","26","4.9","0.14","533.571","33.811","85791.739","82683.64"
"2","25","16","620","100","26","4.2","0.14","319.112","30.953","48657.187","46490.008"
"2","25","17","376","59","25","3.4","0.14","101.229","26.588","12497.457","11246.498"
"2","25","18","0","0","24","3","0.14","0","24","0","0"
"2","25","19","0","0","24","3.1","0.14","0","24","0","0"
"2","25","20","0","0","24","3.3","0.14","0","24","0","0"
"2","25","21","0","0","24","3.7","0.14","0","24","0","0"
"2","25","22","0","0","24","4.4","0.14","0","24","0","0"
"2","25","23","0","0","24","5.1","0.14","0","24","0","0"
"2","26","0","0","0","24","5.4","0.14","0","24","0","0"
"2","26","1","0","0","24","5.6","0.14","0","24","0","0"
"2","26","2","0","0","24","5.7","0.14","0","24","0","0"
"2","26","3","0","0","24","5.6","0.14","0","24","0","0"
"2","26","4","0","0","24","5.3","0.14","0","24","0","0"
"2","26","5","0","0","24","5.1","0.14","0","24","0","0"
"2","26","6","0","0","24","5.1","0.14","0","24","0","0"
"2","26","7","305","52","25","5.7","0.14","143.417","26.877","20151.167","18706.277"
"2","26","8","633","87","25","6.5","0.14","416.816","30.014","67852.183","65198.638"
"2","26","9","784","100","26","7.1","0.14","642.359","33.342","104190.955","100616.654"
"2","26","10","293","317","26","7.5","0.14","578.648","32.342","91871.343","88609.198"
"2","26","11","23","304","27","7.7","0.14","334.348","30.57","51818.237","49570.963"
