"PVWatts Hourly PV Performance Data"
"Requested Location","33027, USA"
"Location","Lat, Lng: 25.97, -80.34"
"Latitude (DD)","25.97"
"Longitude (DD)","-80.34"
"Elevation (m)","3"
"DC System Size (kW)","259.2"
"Module Type","Premium"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","7"
"Array Azimuth (deg)","127.12"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1"
"Inverter Efficiency (%)","97"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","Yes (0.7)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","28","20","0","0","27","3.5","0.16","0","27","0","0"
"6","28","21","0","0","27","3.4","0.16","0","27","0","0"
"6","28","22","0","0","27","3.4","0.16","0","27","0","0"
"6","28","23","0","0","27","3.4","0.16","0","27","0","0"
"6","29","0","0","0","27","3.4","0.16","0","27","0","0"
"6","29","1","0","0","27","3.5","0.16","0","27","0","0"
"6","29","2","0","0","27","3.5","0.16","0","27","0","0"
"6","29","3","0","0","27","3.4","0.16","0","27","0","0"
"6","29","4","0","0","27","3.2","0.16","0","27","0","0"
"6","29","5","0","0","27","3.2","0.16","0","27","0","0"
"6","29","6","0","54","27","3.5","0.16","55.973","27.984","11058.293","9532.367"
"6","29","7","0","15","27","3.9","0.16","15.402","27.256","2896.03","1576.92"
"6","29","8","112","264","28","4.1","0.16","358.673","33.797","74660.278","71522.797"
"6","29","9","64","340","28","4.4","0.16","411.334","34.354","84573.139","81184.485"
"6","29","10","248","434","28","4.6","0.16","698.193","38.55","142804.802","137940.666"
"6","29","11","323","464","28","4.7","0.16","817.126","40.181","166095.481","160641.203"
"6","29","12","312","484","28","4.7","0.16","820.415","40.228","166476.025","161012.104"
"6","29","13","220","483","29","4.6","0.16","707.975","39.64","143557.406","138674.201"
"6","29","14","7","187","29","4.4","0.16","197.982","32.038","39700.727","37449.054"
"6","29","15","20","264","28","4","0.16","283.584","32.608","57980.053","55265.217"
"6","29","16","77","241","28","3.6","0.16","282.086","32.845","58401.764","55676.242"
"6","29","17","0","71","27","3.2","0.16","72.97","28.351","14732.695","13113.666"
"6","29","18","0","9","27","2.9","0.16","9.235","27.179","1654.502","366.85"
"6","29","19","0","0","27","2.7","0.16","0","27","0","0"
"6","29","20","0","0","27","2.7","0.16","0","27","0","0"
"6","29","21","0","0","27","2.8","0.16","0","27","0","0"
"6","29","22","0","0","27","3.2","0.16","0","27","0","0"
"6","29","23","0","0","27","3.6","0.16","0","27","0","0"
"6","30","0","0","0","27","3.9","0.16","0","27","0","0"
"6","30","1","0","0","27","4","0.16","0","27","0","0"
"6","30","2","0","0","27","4","0.16","0","27","0","0"
"6","30","3","0","0","27","4","0.16","0","27","0","0"
"6","30","4","0","0","27","3.9","0.16","0","27","0","0"
"6","30","5","0","0","27","3.9","0.16","0","27","0","0"
"6","30","6","0","3","27","4.1","0.16","3.078","27.05","526.572","0"
"6","30","7","0","64","28","4.2","0.16","65.768","29.047","13154.164","11575.132"
"6","30","8","0","14","28","4.5","0.16","14.383","28.219","2644.341","1331.608"
"6","30","9","17","262","28","4.7","0.16","285.811","32.229","58443.917","55717.327"
"6","30","10","164","443","28","4.8","0.16","624.033","37.165","127718.103","123236.235"
"6","30","11","199","491","28","5","0.16","716.534","38.25","145941.056","140997.453"
"6","30","12","14","284","29","4.9","0.16","306.855","33.409","61812.354","59000.415"
"6","30","13","58","443","29","4.5","0.16","510.479","36.746","103370.216","99505.278"
"6","30","14","7","190","28","4","0.16","201.053","31.263","40465.011","38193.974"
"6","30","15","0","140","28","3.4","0.16","143.712","30.557","28832.693","26856.397"
"6","30","16","67","238","28","3","0.16","274.067","33.185","56592.879","53913.191"
"6","30","17","339","125","27","2.8","0.16","221.891","31.104","43903.378","41545.218"
"6","30","18","98","57","27","2.8","0.16","58.633","28.1","10871.766","9350.565"
"6","30","19","0","0","27","3.1","0.17","0","27","0","0"
"6","30","20","0","0","27","3.1","0.17","0","27","0","0"
"6","30","21","0","0","27","3.1","0.17","0","27","0","0"
"6","30","22","0","0","27","3.1","0.17","0","27","0","0"
"6","30","23","0","0","27","3.2","0.17","0","27","0","0"
"7","1","0","0","0","27","3.2","0.17","0","27","0","0"
"7","1","1","0","0","27","3.2","0.17","0","27","0","0"
"7","1","2","0","0","27","3.1","0.17","0","27","0","0"
"7","1","3","0","0","27","3.1","0.17","0","27","0","0"
"7","1","4","0","0","27","3.2","0.17","0","27","0","0"
"7","1","5","0","0","27","3.4","0.17","0","27","0","0"
"7","1","6","355","57","27","3.9","0.17","161.64","29.566","30452.495","28435.155"
"7","1","7","607","90","28","4.3","0.17","399.905","34.288","85059.107","81658.138"
"7","1","8","615","151","28","4.5","0.17","590.913","37.089","124950.2","120538.466"
"7","1","9","497","268","28","4.5","0.17","712.229","38.939","147739.199","142750.035"
"7","1","10","849","126","29","4.4","0.17","952.079","43.879","194483.287","188309.715"
"7","1","11","872","130","29","4.3","0.17","1030.212","45.292","208567.091","202036.662"
"7","1","12","272","491","29","4.3","0.17","788.441","41.369","159053.884","153778.026"
"7","1","13","872","127","29","4.2","0.17","978.045","44.619","198585.726","192308.206"
"7","1","14","849","121","29","4.1","0.17","855.26","42.804","175462.902","169771.271"
"7","1","15","808","112","29","3.8","0.17","684.285","40.426","142338.099","137485.789"
"7","1","16","734","100","29","3.5","0.17","478.583","37.193","100308.785","96521.418"
"7","1","17","445","108","28","3","0.17","238.289","32.186","46490.279","44066.572"
"7","1","18","220","51","27","2.6","0.17","56","28.012","9610.802","8121.552"
"7","1","19","0","0","27","2.6","0.17","0","27","0","0"
"7","1","20","0","0","27","2.7","0.17","0","27","0","0"
"7","1","21","0","0","27","2.8","0.17","0","27","0","0"
"7","1","22","0","0","27","2.9","0.17","0","27","0","0"
"7","1","23","0","0","27","2.8","0.17","0","27","0","0"
"7","2","0","0","0","27","2.8","0.17","0","27","0","0"
"7","2","1","0","0","27","2.8","0.17","0","27","0","0"
"7","2","2","0","0","27","2.8","0.17","0","27","0","0"
"7","2","3","0","0","26","2.8","0.17","0","26","0","0"
"7","2","4","0","0","26","2.8","0.17","0","26","0","0"
"7","2","5","0","0","26","2.9","0.17","0","26","0","0"
"7","2","6","401","52","27","3.4","0.17","168.834","29.882","31561.503","29516.064"
"7","2","7","634","83","28","3.7","0.17","404.807","34.941","85930.71","82507.657"
"7","2","8","748","102","28","3.8","0.17","627.677","38.672","132499.98","127896.948"
"7","2","9","812","116","29","3.9","0.17","816.317","42.693","168496.672","162981.552"
"7","2","10","845","127","29","3.9","0.17","949.055","44.916","193087.853","186949.639"
"7","2","11","420","413","29","4","0.17","866.504","43.221","174697.18","169024.951"
"7","2","12","866","136","29","4.1","0.17","1028.933","45.729","207701.515","201193.018"
"7","2","13","858","135","29","4.2","0.17","972.785","44.533","197524.782","191274.145"
"7","2","14","836","128","29","4.2","0.17","851.436","42.549","174793.714","169119.039"
"7","2","15","795","118","29","4.1","0.17","681.51","39.894","141997.006","137153.338"
"7","2","16","731","101","29","4","0.17","478.337","36.599","100488.444","96696.525"
"7","2","17","604","80","28","3.7","0.17","258.152","31.986","49670.495","47166.208"
"7","2","18","336","46","28","3.3","0.17","57.679","28.874","9216.847","7737.579"
"7","2","19","0","0","28","3.2","0.17","0","28","0","0"
"7","2","20","0","0","27","3.3","0.17","0","27","0","0"
"7","2","21","0","0","27","3.4","0.17","0","27","0","0"
"7","2","22","0","0","27","3.4","0.17","0","27","0","0"
"7","2","23","0","0","27","3.4","0.17","0","27","0","0"
"7","3","0","0","0","27","3.3","0.17","0","27","0","0"
"7","3","1","0","0","27","3.2","0.17","0","27","0","0"
"7","3","2","0","0","27","3.1","0.17","0","27","0","0"
"7","3","3","0","0","27","3","0.17","0","27","0","0"
"7","3","4","0","0","27","2.8","0.17","0","27","0","0"
"7","3","5","0","0","27","2.7","0.17","0","27","0","0"
"7","3","6","368","55","27","3","0.17","162.017","29.958","30329.843","28315.612"
"7","3","7","625","84","28","3.3","0.17","400.852","35.314","84921.635","81524.15"
"7","3","8","741","103","28","3.4","0.17","623.424","39.268","131282.718","126710.53"
"7","3","9","807","115","29","3.5","0.17","810.601","43.442","166832.148","161359.204"
"7","3","10","379","386","29","3.4","0.17","774.676","42.923","156688.649","151472.723"
"7","3","11","861","130","30","3.4","0.17","1018.856","48.399","203793.032","197383.569"
"7","3","12","862","134","30","3.4","0.17","1022.91","48.467","204310.423","197887.85"
"7","3","13","852","133","30","3.5","0.17","965.153","47.087","194050.176","187887.579"
"7","3","14","532","322","29","3.7","0.17","785.877","42.407","159998.858","154699.057"
"7","3","15","417","290","29","3.8","0.17","586.771","38.782","121240.724","116922.981"
"7","3","16","324","226","29","3.9","0.17","393.32","35.385","81970.328","78647.624"
"7","3","17","504","102","28","3.9","0.17","250.364","31.802","48752.747","46271.714"
"7","3","18","113","56","28","3.7","0.17","56.994","28.908","10409.417","8899.932"
"7","3","19","0","0","28","3.6","0.17","0","28","0","0"
"7","3","20","0","0","28","3.5","0.17","0","28","0","0"
"7","3","21","0","0","27","3.2","0.17","0","27","0","0"
"7","3","22","0","0","27","2.9","0.17","0","27","0","0"
"7","3","23","0","0","27","2.7","0.17","0","27","0","0"
"7","4","0","0","0","27","2.6","0.17","0","27","0","0"
"7","4","1","0","0","27","2.4","0.17","0","27","0","0"
"7","4","2","0","0","27","2.3","0.17","0","27","0","0"
"7","4","3","0","0","27","2.3","0.17","0","27","0","0"
"7","4","4","0","0","27","2.3","0.17","0","27","0","0"
"7","4","5","0","0","27","2.4","0.17","0","27","0","0"
"7","4","6","0","48","27","2.8","0.17","49.707","27.978","9751.574","8258.757"
"7","4","7","50","153","27","3.2","0.17","186.633","30.448","38870.919","36640.273"
"7","4","8","0","160","28","3.4","0.17","165.88","30.955","33765.374","31664.093"
"7","4","9","42","316","28","3.3","0.17","367.934","34.665","75249.88","72097.459"
"7","4","10","98","429","28","3","0.17","544.048","38.362","110268.993","106229.253"
"7","4","11","233","484","29","2.5","0.17","745.663","44.544","148505.471","143496.891"
"7","4","12","102","495","29","2.1","0.17","617.079","42.83","122594.201","118242.164"
"7","4","13","110","478","29","1.6","0.17","598.208","43.858","118512.72","114264.1"
"7","4","14","373","381","29","1.2","0.17","709.131","48.368","140275.855","135475.798"
"7","4","15","6","196","29","0.7","0.17","205.491","35.35","41032.518","38747.1"
"7","4","16","0","87","29","0.4","0.17","89.684","32.032","17742.192","16046.908"
"7","4","17","18","130","28","0.2","0.17","137.458","32.918","27854.261","25902.756"
"7","4","18","0","37","28","0","0.17","38.067","29.457","7245.675","5816.353"
"7","4","19","0","0","27","0.1","0.17","0","27","0","0"
"7","4","20","0","0","27","0.4","0.17","0","27","0","0"
"7","4","21","0","0","27","0.8","0.17","0","27","0","0"
"7","4","22","0","0","27","1.2","0.17","0","27","0","0"
"7","4","23","0","0","27","1.4","0.17","0","27","0","0"
"7","5","0","0","0","27","1.4","0.17","0","27","0","0"
"7","5","1","0","0","27","1.2","0.17","0","27","0","0"
"7","5","2","0","0","27","1.1","0.17","0","27","0","0"
"7","5","3","0","0","27","1","0.17","0","27","0","0"
"7","5","4","0","0","27","1","0.17","0","27","0","0"
"7","5","5","0","0","27","1.1","0.17","0","27","0","0"
"7","5","6","420","47","27","1.2","0.17","167.047","31.351","30757.893","28732.816"
"7","5","7","619","83","28","1.4","0.17","395.642","38.378","82758.163","79415.496"
"7","5","8","729","106","28","1.6","0.17","617.402","43.581","127824.913","123340.339"
"7","5","9","786","125","28","1.9","0.17","802.867","47.027","162874.094","157501.44"
"7","5","10","763","177","29","2.2","0.17","924.815","49.624","184363.112","178445.966"
"7","5","11","779","191","29","2.3","0.17","1000.839","50.852","197850.794","191591.896"
"7","5","12","302","482","30","2.3","0.17","810.291","47.57","159768.743","154474.772"
"7","5","13","198","485","30","2.2","0.17","690.805","45.189","136947.675","132231.948"
"7","5","14","730","197","30","2.1","0.17","830.246","48.699","165925.653","160475.678"
"7","5","15","670","186","30","2.1","0.17","661.647","44.763","134763.631","130103.243"
"7","5","16","580","162","29","2.1","0.17","461.276","39.107","95620.392","91951.821"
"7","5","17","418","127","29","2.2","0.17","249.263","34.095","48697.606","46217.969"
"7","5","18","145","63","28","2.2","0.17","64.781","29.325","11779.555","10235.353"
"7","5","19","0","0","28","2.3","0.17","0","28","0","0"
"7","5","20","0","0","28","2.4","0.17","0","28","0","0"
"7","5","21","0","0","27","2.5","0.17","0","27","0","0"
"7","5","22","0","0","27","2.5","0.17","0","27","0","0"
"7","5","23","0","0","27","2.5","0.17","0","27","0","0"
"7","6","0","0","0","27","2.6","0.17","0","27","0","0"
"7","6","1","0","0","27","2.7","0.17","0","27","0","0"
"7","6","2","0","0","27","2.7","0.17","0","27","0","0"
"7","6","3","0","0","27","2.7","0.17","0","27","0","0"
"7","6","4","0","0","27","2.6","0.17","0","27","0","0"
"7","6","5","0","0","27","2.5","0.17","0","27","0","0"
"7","6","6","273","65","27","2.4","0.17","147.063","30.005","27820.986","25870.324"
"7","6","7","526","111","28","2.2","0.17","379.13","36.393","79699.876","76434.7"
"7","6","8","662","138","29","1.7","0.17","606.756","43.971","125152.495","120735.636"
"7","6","9","198","359","29","1.5","0.17","549.074","43.048","110581.335","106533.681"
"7","6","10","780","169","30","1.7","0.17","932.522","53.04","183465.526","177571.124"
"7","6","11","89","473","30","2","0.17","584.516","43.364","115839.07","111658.195"
"7","6","12","304","481","30","2.3","0.17","811.402","47.595","159985.817","154686.347"
"7","6","13","144","486","30","2.5","0.17","639.38","43.272","127290.763","122819.724"
"7","6","14","521","327","30","2.7","0.17","782.492","45.704","157234.228","152004.477"
"7","6","15","559","235","30","2.9","0.17","632.724","42.181","129706.491","125174.242"
"7","6","16","596","146","29","3","0.17","453.549","37.427","94656.207","91012.066"
"7","6","17","510","102","29","2.9","0.17","252.393","33.483","48829.438","46346.462"
"7","6","18","242","54","28","2.8","0.17","59.982","29.044","10237.515","8732.386"
"7","6","19","0","0","28","2.7","0.17","0","28","0","0"
"7","6","20","0","0","28","2.6","0.17","0","28","0","0"
"7","6","21","0","0","27","2.4","0.17","0","27","0","0"
"7","6","22","0","0","27","2.3","0.17","0","27","0","0"
"7","6","23","0","0","27","2.1","0.17","0","27","0","0"
"7","7","0","0","0","27","2","0.17","0","27","0","0"
"7","7","1","0","0","27","1.9","0.17","0","27","0","0"
"7","7","2","0","0","27","1.7","0.17","0","27","0","0"
"7","7","3","0","0","27","1.6","0.17","0","27","0","0"
"7","7","4","0","0","27","1.5","0.17","0","27","0","0"
"7","7","5","0","0","27","1.4","0.17","0","27","0","0"
"7","7","6","95","64","28","1.2","0.17","95.058","30.544","18229.638","16522.003"
"7","7","7","617","82","28","1.1","0.17","392.374","39.056","81804.726","78486.218"
"7","7","8","725","106","28","1.1","0.17","613.617","45.403","126131.386","121689.724"
"7","7","9","282","344","29","1.2","0.17","607.247","45.697","121630.281","117302.667"
"7","7","10","3","155","29","1.5","0.17","163.095","33.127","32276.109","30212.563"
"7","7","11","142","490","29","1.7","0.17","658.484","45.076","130197.414","125652.726"
"7","7","12","14","274","29","1.9","0.17","297.342","35.902","59253.841","56506.73"
"7","7","13","11","237","30","2","0.17","254.91","35.795","50613.071","48084.9"
"7","7","14","12","248","29","2.2","0.17","265.32","34.8","53201.76","50607.997"
"7","7","15","17","255","29","2.3","0.17","273.213","34.864","55279.909","52633.49"
"7","7","16","70","239","29","2.4","0.17","277.7","34.824","57006.952","54316.773"
"7","7","17","55","141","28","2.3","0.17","158.032","31.348","32174.631","30113.656"
"7","7","18","0","46","28","2.1","0.17","46.57","29.038","8965.053","7492.165"
"7","7","19","0","0","28","2","0.17","0","28","0","0"
"7","7","20","0","0","27","1.9","0.17","0","27","0","0"
"7","7","21","0","0","27","1.8","0.17","0","27","0","0"
"7","7","22","0","0","27","1.8","0.17","0","27","0","0"
"7","7","23","0","0","27","1.7","0.17","0","27","0","0"
"7","8","0","0","0","27","1.6","0.17","0","27","0","0"
"7","8","1","0","0","27","1.5","0.17","0","27","0","0"
"7","8","2","0","0","27","1.2","0.17","0","27","0","0"
"7","8","3","0","0","27","1.1","0.17","0","27","0","0"
"7","8","4","0","0","27","0.8","0.17","0","27","0","0"
"7","8","5","0","0","27","0.6","0.17","0","27","0","0"
"7","8","6","388","49","27","0.4","0.17","159.437","32.149","29215.233","27229.244"
"7","8","7","630","79","28","0.4","0.17","395.379","41.452","81667.25","78352.225"
"7","8","8","748","97","28","0.3","0.17","618.962","49.893","125067.727","120653.015"
"7","8","9","812","110","29","0.3","0.17","805.549","57.52","156806.01","151587.109"
"7","8","10","478","347","29","0.6","0.17","830.961","55.799","160258.289","154951.915"
"7","8","11","13","261","30","1","0.17","283.307","38.081","55937.184","53274.11"
"7","8","12","48","446","30","1.2","0.17","511.121","43.922","100438.124","96647.481"
"7","8","13","238","479","30","1.5","0.17","723.14","48.436","141817.68","136978.556"
"7","8","14","549","316","30","1.8","0.17","795.91","49.01","157997.42","152748.331"
"7","8","15","377","307","29","2.1","0.17","577.047","41.868","117621.926","113395.877"
"7","8","16","0","100","29","2.1","0.17","103.005","31.308","20565.379","18798.561"
"7","8","17","0","90","28","1.9","0.17","92.322","30.16","18690.686","16971.369"
"7","8","18","0","25","28","1.7","0.17","25.739","28.625","4823.271","3455.328"
"7","8","19","0","0","27","1.6","0.17","0","27","0","0"
"7","8","20","0","0","27","1.6","0.17","0","27","0","0"
"7","8","21","0","0","27","1.7","0.17","0","27","0","0"
"7","8","22","0","0","27","1.8","0.17","0","27","0","0"
"7","8","23","0","0","27","1.9","0.17","0","27","0","0"
"7","9","0","0","0","27","1.9","0.17","0","27","0","0"
"7","9","1","0","0","27","1.9","0.17","0","27","0","0"
"7","9","2","0","0","26","1.8","0.17","0","26","0","0"
"7","9","3","0","0","26","1.7","0.17","0","26","0","0"
"7","9","4","0","0","26","1.7","0.17","0","26","0","0"
"7","9","5","0","0","26","1.7","0.17","0","26","0","0"
"7","9","6","0","14","27","1.8","0.17","14.407","27.343","2663.218","1350.007"
"7","9","7","90","156","27","2.1","0.17","209.203","31.708","43592.817","41242.527"
"7","9","8","59","245","27","2.4","0.17","299.2","33.35","61920.01","59105.343"
"7","9","9","194","358","28","2.6","0.17","544.453","39.164","111305.462","107239.461"
"7","9","10","251","429","28","2.7","0.17","696.985","42.053","140709.326","135898.286"
"7","9","11","29","386","28","2.7","0.17","431.882","36.633","86974.93","83525.419"
"7","9","12","47","444","28","2.7","0.17","508.059","38.159","102103.205","98270.371"
"7","9","13","17","315","28","2.7","0.17","340.902","34.792","68646.61","65661.503"
"7","9","14","60","396","28","2.6","0.17","456.47","37.271","92415.093","88827.738"
"7","9","15","5","190","27","2.4","0.17","198.69","31.186","40292.751","38026.078"
"7","9","16","134","249","27","2.2","0.17","319.441","33.935","66241.231","63317.072"
"7","9","17","60","142","27","1.8","0.17","160.437","30.755","32733.007","30657.884"
"7","9","18","0","48","26","1.5","0.17","48.402","27.224","9407.524","7923.425"
"7","9","19","0","0","26","1.4","0.17","0","26","0","0"
"7","9","20","0","0","26","1.6","0.17","0","26","0","0"
"7","9","21","0","0","26","1.9","0.17","0","26","0","0"
"7","9","22","0","0","26","2.3","0.17","0","26","0","0"
"7","9","23","0","0","26","2.7","0.17","0","26","0","0"
"7","10","0","0","0","26","3","0.17","0","26","0","0"
"7","10","1","0","0","26","3.2","0.17","0","26","0","0"
"7","10","2","0","0","26","3.3","0.17","0","26","0","0"
"7","10","3","0","0","26","3.2","0.17","0","26","0","0"
"7","10","4","0","0","26","3.1","0.17","0","26","0","0"
"7","10","5","0","0","26","2.9","0.17","0","26","0","0"
"7","10","6","0","16","26","3","0.17","16.467","26.313","3078.525","1754.79"
"7","10","7","172","155","27","3.2","0.17","250.006","31.621","52541.481","49964.449"
"7","10","8","193","259","27","3.2","0.17","408.587","34.568","85470.901","82059.498"
"7","10","9","259","348","27","3","0.17","591.863","38.34","121862.898","117529.391"
"7","10","10","489","345","27","2.9","0.17","839.265","43.411","170073.957","164518.872"
"7","10","11","51","436","28","2.9","0.17","506.745","37.793","102128.106","98294.641"
"7","10","12","103","496","28","3","0.17","619.41","39.78","124541.435","120140.059"
"7","10","13","40","386","27","3.2","0.17","435.968","34.997","88466.431","84979.128"
"7","10","14","298","410","27","3.4","0.17","674.651","39.017","137985.327","133243.308"
"7","10","15","369","310","27","3.7","0.17","574.524","36.725","119416.128","115144.617"
"7","10","16","326","226","27","3.8","0.17","394.872","33.505","82917.311","79570.612"
"7","10","17","208","142","27","4","0.17","202.053","30.137","40739.997","38461.992"
"7","10","18","77","56","26","4.1","0.17","56.803","26.871","10682.621","9166.213"
"7","10","19","0","0","26","4","0.17","0","26","0","0"
"7","10","20","0","0","26","3.9","0.17","0","26","0","0"
"7","10","21","0","0","26","3.8","0.17","0","26","0","0"
"7","10","22","0","0","26","3.8","0.17","0","26","0","0"
"7","10","23","0","0","26","3.7","0.17","0","26","0","0"
"7","11","0","0","0","26","3.6","0.17","0","26","0","0"
"7","11","1","0","0","26","3.3","0.17","0","26","0","0"
"7","11","2","0","0","26","3.1","0.17","0","26","0","0"
"7","11","3","0","0","26","3","0.17","0","26","0","0"
"7","11","4","0","0","26","3","0.17","0","26","0","0"
"7","11","5","0","0","26","3.1","0.17","0","26","0","0"
"7","11","6","325","54","26","3.4","0.17","146.585","28.503","27342.137","25403.609"
"7","11","7","571","92","27","3.8","0.17","379.466","33.398","80695.603","77405.198"
"7","11","8","214","256","27","4.1","0.17","419.483","33.779","88156.898","84677.437"
"7","11","9","349","325","28","4.3","0.17","642.963","38.122","133073.288","128455.731"
"7","11","10","2","150","28","4.4","0.17","156.951","30.403","31358.555","29318.258"
"7","11","11","144","490","28","4.6","0.17","660.693","37.928","134325.59","129676.302"
"7","11","12","452","434","28","4.9","0.17","915.656","41.306","185884.975","179929.268"
"7","11","13","86","467","28","5.1","0.17","563.569","35.906","114884.441","110727.755"
"7","11","14","24","330","28","5.2","0.17","359.432","32.964","73365.774","70261.093"
"7","11","15","601","216","28","5","0.17","643.839","37.118","134768.365","130107.857"
"7","11","16","570","154","28","4.6","0.17","448.38","34.567","94552.332","90910.823"
"7","11","17","0","92","27","3.9","0.17","94.325","28.561","19244.115","17510.775"
"7","11","18","96","56","27","3.4","0.17","57.721","27.976","10707.759","9190.714"
"7","11","19","0","0","27","3.3","0.17","0","27","0","0"
"7","11","20","0","0","26","3.4","0.17","0","26","0","0"
"7","11","21","0","0","26","3.4","0.17","0","26","0","0"
"7","11","22","0","0","26","3.4","0.17","0","26","0","0"
"7","11","23","0","0","26","3.5","0.17","0","26","0","0"
"7","12","0","0","0","26","3.4","0.17","0","26","0","0"
"7","12","1","0","0","26","3.3","0.17","0","26","0","0"
"7","12","2","0","0","26","3.1","0.17","0","26","0","0"
"7","12","3","0","0","26","3","0.17","0","26","0","0"
"7","12","4","0","0","26","3","0.17","0","26","0","0"
"7","12","5","0","0","26","3.1","0.17","0","26","0","0"
"7","12","6","32","59","27","3.5","0.17","71.206","28.237","13880.183","12282.755"
"7","12","7","553","97","27","3.9","0.17","375.735","33.242","79893.475","76623.394"
"7","12","8","671","126","28","4.1","0.17","596.826","37.714","126203.203","121759.721"
"7","12","9","160","359","28","4","0.17","516.751","36.453","106505.017","102560.649"
"7","12","10","776","164","29","4","0.17","922.353","44.24","187881.789","181875.486"
"7","12","11","106","481","29","4","0.17","610.2","38.941","123230.914","118862.744"
"7","12","12","365","450","30","4","0.17","842.561","43.808","168991.229","163463.578"
"7","12","13","772","191","30","4","0.17","947.435","45.579","191203.568","185113.099"
"7","12","14","520","328","30","4","0.17","783.428","42.778","159216.072","153936.105"
"7","12","15","678","177","30","4","0.17","659.112","40.682","136436.74","131733.959"
"7","12","16","547","172","30","3.8","0.17","454.415","37.453","94725.008","91079.123"
"7","12","17","392","131","29","3.4","0.17","244.886","33.073","48131.293","45666.006"
"7","12","18","143","61","28","3","0.17","62.478","29.106","11353.283","9819.882"
"7","12","19","0","0","28","2.9","0.17","0","28","0","0"
"7","12","20","0","0","28","3","0.17","0","28","0","0"
"7","12","21","0","0","27","3.1","0.17","0","27","0","0"
"7","12","22","0","0","27","3.1","0.17","0","27","0","0"
"7","12","23","0","0","27","3","0.17","0","27","0","0"
"7","13","0","0","0","27","3","0.17","0","27","0","0"
"7","13","1","0","0","26","2.9","0.17","0","26","0","0"
"7","13","2","0","0","26","2.8","0.17","0","26","0","0"
"7","13","3","0","0","26","2.7","0.17","0","26","0","0"
"7","13","4","0","0","26","2.6","0.17","0","26","0","0"
"7","13","5","0","0","26","2.7","0.17","0","26","0","0"
"7","13","6","253","62","27","3","0.17","136.521","29.503","25638.894","23743.523"
"7","13","7","495","115","27","3.4","0.17","365.687","33.553","77528.05","74317.904"
"7","13","8","237","252","28","3.5","0.17","433.67","35.669","90638.245","87095.912"
"7","13","9","308","335","28","3.7","0.17","618.942","38.618","127629.31","123149.692"
"7","13","10","468","348","29","3.9","0.17","822.076","42.723","166944.521","161468.73"
"7","13","11","435","410","29","4.1","0.17","878.32","43.226","177173.605","171438.628"
"7","13","12","431","431","30","4.3","0.17","891.226","44.022","178971.721","173191.183"
"7","13","13","473","404","30","4.5","0.17","874.985","43.37","176553.743","170834.472"
"7","13","14","708","210","30","4.6","0.17","826.29","42.429","169114.883","163584.099"
"7","13","15","648","197","30","4.6","0.17","658.047","39.815","136537.506","131832.172"
"7","13","16","588","156","30","4.4","0.17","459.581","36.914","96108.753","92427.807"
"7","13","17","454","106","29","3.9","0.17","238.696","32.642","46423.817","44001.794"
"7","13","18","157","58","28","3.5","0.17","60.477","28.981","10878.628","9357.254"
"7","13","19","0","0","28","3.4","0.17","0","28","0","0"
"7","13","20","0","0","28","3.5","0.17","0","28","0","0"
"7","13","21","0","0","27","3.6","0.17","0","27","0","0"
"7","13","22","0","0","27","3.8","0.17","0","27","0","0"
"7","13","23","0","0","27","4.1","0.17","0","27","0","0"
"7","14","0","0","0","27","4.2","0.17","0","27","0","0"
"7","14","1","0","0","27","4.4","0.17","0","27","0","0"
"7","14","2","0","0","27","4.6","0.17","0","27","0","0"
"7","14","3","0","0","27","4.8","0.17","0","27","0","0"
"7","14","4","0","0","27","4.8","0.17","0","27","0","0"
"7","14","5","0","0","27","4.6","0.17","0","27","0","0"
"7","14","6","160","69","27","4.5","0.17","118.668","28.753","22694.255","20873.495"
"7","14","7","395","138","27","4.3","0.17","342.654","32.375","72731.966","69643.344"
"7","14","8","94","254","28","4.1","0.17","332.541","33.36","69200.891","66201.74"
"7","14","9","6","193","28","4.1","0.17","204.989","31.281","41575.403","39276.23"
"7","14","10","111","432","28","4.1","0.17","562.913","37.06","114834.567","110679.144"
"7","14","11","292","469","28","4.2","0.17","792.204","40.617","160607.796","155292.565"
"7","14","12","288","487","28","4.3","0.17","801.863","40.583","162366.739","157006.941"
"7","14","13","28","379","28","4.4","0.17","417.243","34.4","84697.317","81305.516"
"7","14","14","175","433","28","4.5","0.17","592.607","36.981","121386.244","117064.815"
"7","14","15","164","350","28","4.4","0.17","470.347","35.199","97255.608","93545.603"
"7","14","16","320","227","27","4.1","0.17","392.633","33.193","82523.537","79186.816"
"7","14","17","27","134","27","3.7","0.17","142.779","29.402","29345.764","27356.467"
"7","14","18","2","49","26","3.4","0.17","49.333","26.873","9586.678","8098.04"
