total_load_kwh,total_pv_kwh,pv_curtailed_kwh,pv_used_kwh,energy_not_served_kwh,self_sufficiency_percent,pv_utilization_percent,throughput_charge_kwh,throughput_discharge_kwh,estimated_full_cycles,loss_of_load_hours,max_contiguous_lol_hours,diag_pv_points,diag_load_points,diag_pv_step_seconds,diag_load_step_seconds,diag_target_freq,diag_target_step_hours,diag_pv_mean_before,diag_pv_mean_after,diag_load_mean_before,diag_load_mean_after,diag_interp,capacity_kwh,power_kw
121823.0,305578.33,180651.32,124927.0,0.0,100.0,41.0,30562.52,27458.52,8.67,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,1650,60.0
121823.0,305578.33,180625.28,124953.04,0.0,100.0,41.0,30588.56,27458.52,8.41,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,1700,60.0
121823.0,305578.33,180599.24,124979.09,0.0,100.0,41.0,30614.61,27458.52,8.17,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,1750,60.0
121823.0,305578.33,180573.2,125005.13,0.0,100.0,41.0,30640.65,27458.52,7.95,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,1800,60.0
121823.0,305578.33,180547.16,125031.17,0.0,100.0,41.0,30666.69,27458.52,7.73,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,1850,60.0
121823.0,305578.33,180521.12,125057.21,0.0,100.0,41.0,30692.73,27458.52,7.53,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,1900,60.0
121823.0,305578.33,180495.07,125083.25,0.0,100.0,41.0,30718.77,27458.52,7.33,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,1950,60.0
121823.0,305578.33,180469.03,125109.29,0.0,100.0,41.0,30744.81,27458.52,7.15,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,2000,60.0
121823.0,305578.33,180442.99,125135.34,0.0,100.0,41.0,30770.86,27458.52,6.98,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,2050,60.0
121823.0,305578.33,180416.95,125161.38,0.0,100.0,41.0,30796.9,27458.52,6.81,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,2100,60.0
121823.0,305578.33,180390.91,125187.42,0.0,100.0,41.0,30822.94,27458.52,6.65,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,2150,60.0
121823.0,305578.33,180364.87,125213.46,0.0,100.0,41.0,30848.98,27458.52,6.5,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,2200,60.0
121823.0,305578.33,180338.82,125239.5,0.0,100.0,41.0,30875.02,27458.52,6.36,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,2250,60.0
121823.0,305578.33,180312.78,125265.54,0.0,100.0,41.0,30901.06,27458.52,6.22,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,2300,60.0
121823.0,305578.33,180286.74,125291.59,0.0,100.0,41.0,30927.11,27458.52,6.09,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,2350,60.0
121823.0,305578.33,180260.7,125317.63,0.0,100.0,41.0,30953.15,27458.52,5.96,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,2400,60.0
121823.0,305578.33,180234.66,125343.67,0.0,100.0,41.0,30979.19,27458.52,5.84,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,2450,60.0
121823.0,305578.33,180208.62,125369.71,0.0,100.0,41.0,31005.23,27458.52,5.72,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,11.887799315849486,13.869528092446064,linear,2500,60.0
